koi_period,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_time0bk,koi_steff,koi_slogg,koi_srad,koi_smet,koi_kepmag,duty_cycle,rp_rs,koi_disposition
49356790700,1095400,1302000,35.00,2770,1342953300,5862.00,4050,1753166,1600,11565,"0,000000924729222","1,141052146",CONFIRMED
22208095490,733270,4632000,92.70,170,2063596500,6336.00,4266,777969,3400,12885,"0,000001375755822","2,152208168",CONFIRMED
38583367900,1239100,13882000,46.10,9050,1748486800,6273.00,4040,2691840,4400,12211,"0,000001338119752","3,725855606",CONFIRMED
46151194820,634270,18173000,286.00,9040,1766260260,5877.00,3927,2823327,400,12711,"0,0000005726377566","4,262980178",CANDIDATE
4791798930,292830,1239000,46.30,69399,1735167900,6499.00,4408,-317759,-2400,12174,"0,000002546277542","1,113103769",FALSE POSITIVE
2426304127,266240,1854000,97.00,6940,1704555170,5678.00,4484,9700,2600,12520,"0,000004572111637","1,361616686",CONFIRMED
4780327581,202530,9608000,380.80,9520,1329740860,5937.00,4012,2180500,1600,11665,"0,000001765307891","3,099677403",CANDIDATE
3741231778,246900,4190000,66.60,2500,1717062600,5206.00,4598,7670,-400,13936,"0,000002749762808","2,046948949",FALSE POSITIVE
1168310132,131000,2833000,64.70,1070,1706042050,5509.00,4487,8570,-2200,13831,"0,000004671990068","1,683151805",FALSE POSITIVE
25952547800,2132800,4784000,57.00,138794,1748427500,5211.00,3715,1939471,2000,13778,"0,000003424198169","2,187235698",FALSE POSITIVE
33416055300,860500,2758000,29.30,9470,1713369600,6007.00,4178,840060,700,13954,"0,000001072962274","1,660722734",CONFIRMED
12611968500,637200,765000,12.20,7090,1381189000,6007.00,4178,840060,700,13954,"0,000002105143222","0,8746427842",CONFIRMED
7648094620,221600,1959000,12.20,2650,1372173700,5641.00,4554,8500,-600,15267,"0,000001207272372","1,399642812",CANDIDATE
636424848,94700,2179000,45948,3190,1316887200,5343.00,4538,8850,4400,15744,"0,000006199998862","1,476143624",CONFIRMED
8559353230,430300,1488000,20.40,7440,1372285400,6115.00,4462,9190,-5600,14538,"0,000002094687085","1,219836055",FALSE POSITIVE
31020917500,201200,8595000,45945,8810,1380147900,3720.00,4764,4800,-1000,15572,"0,0000002702477557","2,931723043",CANDIDATE
21341970200,1073000,,,,1340940000,,,,,13870,"0,000002094855016",0,FALSE POSITIVE
2118893997,82200,3114000,11.30,190,1328042000,5504.00,4583,7960,-1600,15855,"0,000001616409318","1,76465294",CANDIDATE
2460500950,186100,2768000,16.70,520,1336160500,4811.00,4626,6340,-5800,15245,"0,000003151458514","1,663730747",CONFIRMED
7491337770,631500,345000,14.40,130,1353125700,6177.00,3993,1899263,-3600,12277,"0,000003512390017","0,5873670062",CANDIDATE
5866012700,398500,1830000,16.80,5390,1363564700,6020.00,4427,-547862,200,15273,"0,00000283057121","1,352774926",CONFIRMED
23910705600,499600,2940000,12.90,3980,1505394000,6338.00,4418,-361588,-1000,15376,"0,0000008706002665","1,71464282",CONFIRMED
23836808884,602854,296850000,2793.40,29221,1737759431,6095.00,3894,2739321,-4000,13722,"0,000001053786889","17,22933545",FALSE POSITIVE
4623344910,301890,620000,25.20,3880,1323708300,5678.00,4484,9700,2600,12520,"0,000002720703353","0,7874007874",CONFIRMED
5888835386,379880,194660000,208.20,98769,1735828630,5780.00,4438,36526,0,12970,"0,000002687854609","13,95206078",FALSE POSITIVE
5835994850,206200,5533000,11.20,1290,1698744600,5423.00,4542,8280,-600,12465,"0,000001472185444","2,352232982",CONFIRMED
1089077863,246760,1336000,104.80,7780,1712305010,6280.00,4098,1318527,-2200,12217,"0,000009440708526","1,155854662",FALSE POSITIVE
7863358830,343030,4673000,74.30,9950,1710029900,5731.00,4005,2640705,4800,12940,"0,00000181766049","2,161712284",FALSE POSITIVE
8097058300,569900,6807000,76.40,9590,1708104400,6573.00,4200,967895,-2000,13110,"0,000002932649421","2,609022806",FALSE POSITIVE
6337614357,174200,18074000,132.70,9720,1701894140,6581.00,4138,1263741,-3400,13406,"0,000001145278479","4,251352726",FALSE POSITIVE
3900140077,377000,5431000,53.60,54789,1723719300,6407.00,4480,9550,-5200,13561,"0,000004027633117","2,3304506",FALSE POSITIVE
5080057900,520700,2228000,56.70,6360,1744285300,6049.00,3769,1205333,-400,13281,"0,000004270784656","1,492648653",CONFIRMED
13144967410,363990,3008000,44.10,5910,1748467000,5411.00,4477,8880,0,13435,"0,000001153768551","1,734358671",CONFIRMED
16091963690,289430,4158000,84.90,5460,1705988320,5680.00,4414,-635520,1200,11525,"0,0000007494165141","2,039117456",CONFIRMED
161239891000,2447200,10754000,23.00,9460,1891791000,5514.00,4569,8260,-400,15648,"0,0000006323910667","3,2793292",FALSE POSITIVE
5465417400,320900,2195000,14.20,3010,1335889300,5612.00,4566,8290,-1200,15861,"0,000002446443218","1,481553239",CANDIDATE
1495151300,343000,520000,14.20,9740,1326602500,5635.00,4117,956937,1400,14220,"0,000009558675879","0,7211102551",CONFIRMED
20350470400,722500,1018000,16.60,1920,1427588000,5952.00,4410,43831,-2400,13914,"0,000001479286035","1,00895986",CONFIRMED
6066649310,196200,653000,10.90,9020,1361436500,5569.00,4521,8920,1000,13163,"0,000001347531328","0,808084154",CANDIDATE
2184437698,104220,15468000,19.70,350,1336749200,3421.00,5014,2500,-3400,16946,"0,000001987925773","3,932937833",CANDIDATE
4135929270,237700,1562000,15.20,1680,1335376300,5886.00,4345,-138791,1600,14826,"0,000002394665387","1,249799984",CONFIRMED
8053379120,538200,383000,14.90,350,1349588000,6231.00,3976,-467478,2400,12086,"0,000002784545427","0,6188699379",CONFIRMED
15231119500,391000,2691000,45943,1920,1437359100,5836.00,4316,-14608,1600,15029,"0,000001069630283","1,640426774",CANDIDATE
23627222300,790000,1546000,65.80,7110,1736509600,8308.00,3861,2516554,700,11641,"0,000001393167011","1,243382483",FALSE POSITIVE
8973499990,314080,9351000,44.10,5600,1710307500,4751.00,2520,1264046,-2000,12960,"0,00000145836816","3,057940483",FALSE POSITIVE
108546946000,756700,7113000,15.30,550,1511275000,4751.00,2520,1264046,-2000,12960,"0,0000002904657186","2,66702081",FALSE POSITIVE
3254277742,299030,1599000,58.60,3030,1726625600,5945.00,4402,-368892,1600,12996,"0,000003828678534","1,264515718",CONFIRMED
91351481600,870700,2100000,25.50,80,1896008200,5945.00,4402,-368892,1600,12996,"0,0000003971382405","1,449137675",CONFIRMED
2250826647,153600,5344000,104.30,113227,1703218190,5779.00,4308,-259320,-1000,12820,"0,000002843399783","2,311709324",FALSE POSITIVE
31158824900,518030,9590000,73.60,290,1739035500,5951.00,4319,-127833,-200,13838,"0,0000006927277714","3,096772513",CONFIRMED
436282594,139880,5364000,218.30,288544,1707020410,8491.00,3853,1577880,-3800,11002,"0,0000133590783","2,316031088",FALSE POSITIVE
76732455600,624300,6857000,34.30,4620,2006722000,5951.00,4319,-127833,-200,13838,"0,0000003390025746","2,618587405",CONFIRMED
13899632330,357910,11217000,98.20,7770,1828644540,4538.00,4607,6630,-2000,13577,"0,000001072900082","3,349179004",CONFIRMED
6149559310,556940,3337000,87.30,3680,1695518200,5687.00,3973,2136671,400,13644,"0,000003773576636","1,82674574",CONFIRMED
4809987800,197000,2882000,13.60,2000,1330067100,5988.00,4507,9340,-1200,15667,"0,000001706518535","1,697645428",CANDIDATE
5082880760,251500,1080000,12.50,3890,1340055700,6217.00,4375,-390807,-2200,14207,"0,000002061658961","1,039230485",CANDIDATE
31025948900,569200,3854000,12.70,1530,1585632000,6075.00,4486,9690,-1200,15959,"0,0000007644139022","1,963160717",CANDIDATE
3089428070,321400,853000,13.20,6500,1341999000,6137.00,4418,-317759,1400,14829,"0,000004334675015","0,9235799911",CANDIDATE
44870204200,419900,6361000,16.40,4360,1411144600,6122.00,4471,9960,-1000,15755,"0,0000003899209653","2,522102298",CONFIRMED
4880780500,940000,790000,15.90,5810,1337050000,4763.00,4738,5160,-16000,14203,"0,00000802467283","0,8888194417",FALSE POSITIVE
4453424180,365400,466000,16.30,5690,1330906600,6256.00,4269,288544,-800,12938,"0,000003418717684","0,6826419266",CONFIRMED
2213966850,437400,816000,45949,170,1325640700,5986.00,4461,9300,-3800,14461,"0,000008231830571","0,9033271833",FALSE POSITIVE
9705693000,770200,1408000,14.20,9410,1403709000,5808.00,4178,712225,1400,14930,"0,000003306478648","1,186591758",CONFIRMED
21236002400,401900,1044000,15.70,2050,1498808300,6035.00,3745,1347778,-1600,13371,"0,0000007885586476","1,021763182",CANDIDATE
8313773040,296400,8374000,19.60,20,1759913700,5900.00,4509,9510,700,13704,"0,000001485486787","2,893786447",CONFIRMED
8589695970,847100,2451000,45.90,25569,1749625000,6024.00,4523,9000,-2600,13478,"0,000004109089944","1,56556699",FALSE POSITIVE
7974205830,535030,2931000,55.10,1280,1745271800,5973.00,4386,-398112,0,13928,"0,000002795628448","1,712016355",CONFIRMED
1888990360,348600,590000,18.20,110,1320951700,5973.00,4386,-398112,0,13928,"0,000007689292814","0,7681145748",CONFIRMED
18684057160,693290,3815000,54.20,8580,1708324500,5548.00,4038,1548630,1800,13497,"0,00000154608194","1,953202498",CONFIRMED
21416240830,708100,3145000,42.70,810,1762499100,6156.00,4331,-36522,0,13542,"0,000001377653852","1,773414785",CONFIRMED
12283512750,363400,5978000,23.40,124184,1743665200,6171.00,3668,2078263,-5200,13167,"0,00000123268213","2,444994888",FALSE POSITIVE
4726740370,292670,2731000,287.80,6570,1349263960,5648.00,4472,8940,-2000,9931,"0,000002579913932","1,65257375",CONFIRMED
6774495450,254160,4819000,41.90,-43827,1710118000,6517.00,4265,555170,-1000,13889,"0,000001563216047","2,195222084",FALSE POSITIVE
14591504451,112950,14905000,68.00,73051,1808515460,5940.00,4199,445597,-1200,13311,"0,0000003225335685","3,860699418",CANDIDATE
27677680103,217040,115450000,431.60,9330,1737965790,6075.00,4486,9690,-1200,13767,"0,0000003267374036","10,74476617",FALSE POSITIVE
605223042,89860,2323000,20.70,1090,1317559300,5089.00,4559,7570,-1600,15248,"0,000006186424519","1,524139101",FALSE POSITIVE
25517274400,473500,668000,13.50,3220,1544165000,5680.00,4414,-635520,1200,11525,"0,0000007731690445","0,8173126697",CONFIRMED
4732920610,174600,1516000,15.50,1210,1315790000,5595.00,4581,7960,-2400,14651,"0,000001537105859","1,231259518",CONFIRMED
22476595200,343700,4814000,13.30,1760,1368233600,4563.00,4704,5670,-7000,15037,"0,0000006371442474","2,194082952",CONFIRMED
1242639742,176300,1593000,45946,1520,1318812500,5520.00,4572,8180,-800,15330,"0,00000591147465","1,262141038",CANDIDATE
25503628000,391300,2044000,13.30,9530,1393578000,5815.00,4540,8770,-1200,14746,"0,0000006392881306","1,42968528",FALSE POSITIVE
14863849600,270500,2206000,12.30,21916,1429572900,5159.00,4508,8000,-1600,13752,"0,0000007582714866","1,48526092",CONFIRMED
5652457330,206200,1210000,11.70,8890,1369789100,5159.00,4508,8000,-1600,13752,"0,000001519987886","1,1",CONFIRMED
10929481500,589300,1969000,14.30,1970,1415034000,5792.00,4547,8640,-1400,15591,"0,000002246599408","1,403210604",CONFIRMED
536650319,238300,419000,31.00,6100,1317110600,6020.00,3922,36557,0,12649,"0,0000185021164","0,6473020933",CANDIDATE
5458499140,404480,2559000,72.00,6500,1720885700,5914.00,4396,-200881,4600,13046,"0,000003087539798","1,599687469",CONFIRMED
13285364520,628300,3776000,26.80,7740,1698605200,6534.00,3973,2593224,-2600,13390,"0,000001970526787","1,943193248",CONFIRMED
8487944400,322400,1193000,19.50,7520,1769250500,6134.00,4396,-551514,-2800,13301,"0,00000158263682","1,092245394",FALSE POSITIVE
46566754370,783100,8011000,111.30,8700,1963117300,6629.00,4132,1566893,-1800,13893,"0,0000007006966044","2,830371",FALSE POSITIVE
19514841200,309600,1027000,45943,7420,1326075700,7004.00,3854,1336820,-600,13124,"0,000000661035356","1,013410085",FALSE POSITIVE
15413081200,663580,2643000,55.20,3720,1369432400,6206.00,4159,1398881,2200,11684,"0,000001793876663","1,625730605",CONFIRMED
4820510880,358800,409000,14.80,9220,1357854100,6046.00,4158,752401,-1600,12861,"0,000003101331036","0,6395310782",CONFIRMED
6095956810,550200,657000,45948,6850,1345921400,6313.00,4228,1011724,3200,12742,"0,000003760689374","0,8105553652",CANDIDATE
13251121400,499600,2665000,15.20,2310,1411780000,5850.00,4297,98618,1600,15085,"0,000001570936228","1,632482772",CANDIDATE
5765567180,313800,2133000,17.60,6780,1349650100,6218.00,4404,-430985,-1200,15390,"0,00000226777342","1,460479373",FALSE POSITIVE
11682369000,271000,2345000,11.20,6987,1348311000,6089.00,4527,8890,-3600,15276,"0,000000966556241","1,531339283",CANDIDATE
10129562010,304400,813000,12.20,5440,1359980400,5383.00,4528,8420,0,13573,"0,000001252110735","0,9016651263",CANDIDATE
15611223800,387300,1135000,15.70,4680,1448735000,5383.00,4528,8420,0,13573,"0,000001033711399","1,065363788",CONFIRMED
42521700600,572300,6856000,14.70,4950,1361274000,5911.00,4519,9140,-1000,15761,"0,0000005607920896","2,618396456",CONFIRMED
566805887,523170,17000,0.80,7620,1318203886,5000.00,4708,5490,-15800,14648,"0,00003845893365","0,1303840481",FALSE POSITIVE
6699588510,283100,2537000,13.60,0,1341468000,5296.00,4586,7990,700,15883,"0,000001760680274","1,592796283",CONFIRMED
14170972781,373160,134960000,308.10,5790,1756077500,8347.00,4231,1917525,700,11054,"0,000001097195907","11,61722859",FALSE POSITIVE
1332562831,624000,2979000,37.30,186276,1320508800,5718.00,4549,8630,-800,15846,"0,00001951127511","1,725977984",FALSE POSITIVE
2391619660,190600,1892000,13.60,2990,1330795600,4935.00,4589,6850,-4200,15738,"0,000003320622756","1,375499909",CONFIRMED
5688790830,255000,2415000,13.80,3900,1316672000,4234.00,4630,6390,-200,15561,"0,000001867707975","1,554027027",CONFIRMED
2319415710,159100,964000,11.70,4290,1319392500,5624.00,4256,211843,3000,14869,"0,00000285811924","0,9818350167",CONFIRMED
19783025900,548980,3732000,41.80,150,1777201300,5747.00,4335,-332368,0,13936,"0,000001156252172","1,931838503",CONFIRMED
10431146765,388530,293760000,400.20,127837,1339363370,5780.00,4438,36526,0,13761,"0,000001551962633","17,13942823",FALSE POSITIVE
7010632400,306880,3273000,48.70,6830,1745754200,4908.00,4567,7820,2200,13448,"0,000001823896324","1,809143444",CONFIRMED
3107626840,236100,772000,15.60,7000,1326335900,4908.00,4567,7820,2200,13448,"0,000003165598866","0,8786353055",CONFIRMED
1980356674,247430,2719000,71.90,7130,1701396010,6078.00,4290,-3650,-1600,13763,"0,000005205922483","1,648939053",CONFIRMED
12834477100,384600,2810000,35.00,9560,1383262600,6078.00,4290,-3650,-1600,13763,"0,000001248590019","1,676305461",CONFIRMED
175329014000,626900,10591000,16.70,149751,2309292000,6008.00,4499,9300,-2000,15310,"0,000000148981807","3,254381662",FALSE POSITIVE
21613133620,152000,8181000,13.80,7140,1370268900,5267.00,4681,6320,-7600,15862,"0,0000002930317021","2,860244745",CANDIDATE
2788179300,339700,558000,17.70,580,1318455800,5758.00,4168,712225,1200,13710,"0,000005076490836","0,7469939759",CONFIRMED
4138276840,344900,638000,16.80,4990,1332285000,5758.00,4168,712225,1200,13710,"0,00000347266118","0,7987490219",CONFIRMED
2618462580,350500,2753000,18.70,130,1340294500,4266.00,4626,6430,-400,15593,"0,000005577382231","1,659216683",FALSE POSITIVE
29727220000,345000,10102000,19.40,7440,1346581000,5815.00,4540,8770,-1200,15855,"0,0000004835635488","3,178364359",CONFIRMED
18010199560,351600,1777000,43.40,9660,1794213700,5931.00,4322,-325064,-2400,11818,"0,0000008134279663","1,333041635",CONFIRMED
10613687120,349800,5598000,18.90,240,1408531600,5815.00,4540,8770,-1200,15855,"0,000001373226838","2,366009298",CONFIRMED
7538874420,314700,3421000,13.60,7270,1353319000,5318.00,4601,6670,-8800,15504,"0,000001739318003","1,84959455",FALSE POSITIVE
536335190,105470,4441000,29.90,4890,1317144700,5508.00,4569,8400,700,15546,"0,00000819372552","2,107368027",FALSE POSITIVE
27943024500,612500,3086000,12.30,520,1368697000,6468.00,4363,219148,2100,15243,"0,0000009133167862","1,756701454",CANDIDATE
8073940970,245500,10560000,16.00,9280,5400416100,3675.00,4869,3980,-3200,16109,"0,000001266936024","3,249615362",CONFIRMED
4537021210,181300,5044000,15.70,7060,1321846000,4805.00,4633,6880,-600,15689,"0,000001665005808","2,245885126",CONFIRMED
977311489,140300,2507000,14.80,100,1317029900,4805.00,4633,6880,-600,15689,"0,000005981545699","1,583350877",CANDIDATE
39859505000,798700,1555000,13.90,3980,1547616000,5675.00,4209,372549,1200,14131,"0,0000008349116896","1,246996391",CONFIRMED
23673124200,1439480,231130000,842.30,2100,1606287560,5769.00,4338,-47479,3800,13057,"0,000002533604472","15,20296024",FALSE POSITIVE
7170710381,292250,8633000,89.30,1880,1766668440,5497.00,4437,9410,200,13338,"0,000001698169733","2,938196726",CONFIRMED
4699652821,255300,3514000,41.60,1350,1776151900,5497.00,4437,9410,200,13338,"0,00000226346507","1,874566617",CONFIRMED
4761705895,330610,4971000,138.50,3840,1703357590,5794.00,4263,127837,700,13203,"0,000002892958316","2,22957395",CONFIRMED
2024143568,252730,2394000,88.40,5130,1704962040,5794.00,4263,127837,700,13203,"0,000005202406012","1,547255635",CONFIRMED
1371288853,145280,662000,16.90,9530,1319379600,6220.00,4378,-299497,-800,13328,"0,000004414338613","0,8136338243",FALSE POSITIVE
11872908140,253420,3327000,84.70,9040,1808959330,6147.00,4412,-547862,-1800,11072,"0,0000008893496473","1,824006579",CONFIRMED
1638652525,195200,1669000,16.40,3650,1322902500,6119.00,4472,9810,-1600,15490,"0,0000049634277","1,291897829",CONFIRMED
9066876130,338100,3672000,14.60,9280,1347518500,5142.00,4515,7890,-1800,15737,"0,000001553732487","1,916246331",CONFIRMED
4022310900,85300,2278000,11.00,7410,1351729800,5516.00,4544,8270,-1400,14264,"0,0000008836131157","1,509304476",CONFIRMED
6913173200,473000,391000,12.50,2640,1384219000,6296.00,4210,927718,700,12788,"0,00000285083749","0,625299928",CONFIRMED
7328519470,121100,2778000,14.00,9830,1321285700,5135.00,4464,8740,1200,14316,"0,0000006885201512","1,666733332",CONFIRMED
18605204600,682900,2425000,45943,930,1490376000,6572.00,4365,175318,700,15665,"0,000001529365964","1,55724115",CONFIRMED
1332562787,628000,11119000,125.20,182623,1320513800,6091.00,4487,9670,-1400,15952,"0,00001963634804","3,334516457",FALSE POSITIVE
896382269,111300,1364000,11.70,3320,1322965100,5837.00,4502,8430,-5200,14603,"0,000005173573999","1,167904106",CANDIDATE
39442078100,702900,1724000,15.20,4200,1691411000,5430.00,3923,2600528,1600,14268,"0,0000007425445466","1,313011805",CONFIRMED
10275325130,630930,2097000,99.50,3150,1772722700,6150.00,3960,-379819,2200,11020,"0,000002558434859","1,448102206",CONFIRMED
11505286030,209800,2602000,11.40,4610,1351016000,6355.00,4410,-299497,-800,15191,"0,0000007597956838","1,613071604",FALSE POSITIVE
26629419530,787090,4928000,106.90,150,1919962700,5866.00,4117,829103,-2000,12747,"0,000001231548312","2,219909908",CONFIRMED
296637581700,1642500,27631000,250.00,4290,4036720420,5866.00,4117,829103,-2000,12747,"0,000000230710821","5,256519761",CONFIRMED
41808503100,779700,1904000,27.30,110,1487081400,5794.00,4263,127837,700,13203,"0,0000007770548475","1,379855065",CONFIRMED
2987862720,258140,427890000,98.00,6210,1680112330,5231.00,4544,8210,700,13109,"0,000003599841874","20,68550217",FALSE POSITIVE
39309440960,577000,11321000,122.90,280,1713348610,5607.00,4536,8630,-400,13400,"0,0000006116003199","3,364669375",CONFIRMED
29884877230,456120,12757000,128.30,6580,1731944040,4883.00,4549,7490,-800,13340,"0,0000006359403739","3,571694276",CONFIRMED
12924898030,268110,9590000,49.50,7680,1707867900,5103.00,4584,7680,0,13524,"0,0000008643201652","3,096772513",CONFIRMED
11455418960,495000,686000,15.80,1160,1363252400,6231.00,4276,606304,2800,13066,"0,000001800457938","0,8282511696",CANDIDATE
575884418,207340,2722000,43.20,248367,1320077800,6290.00,4442,-533252,-1600,15024,"0,0000150015635","1,649848478",FALSE POSITIVE
562555067,174020,1983000,21.70,5270,1317495800,5793.00,4561,8320,-2600,15945,"0,00001288910857","1,408190328",FALSE POSITIVE
44433726000,611800,2396000,8.00,6240,1629825000,5596.00,4298,-164357,1400,15364,"0,0000005737008566","1,547901806",CANDIDATE
993703494,76450,674000,14.50,4360,1321420000,6854.00,3808,1917556,-200,12928,"0,000003205600751","0,8209750301",FALSE POSITIVE
6331252280,268800,3066000,16.20,940,1371414900,5383.00,4603,7590,-2200,15411,"0,000001769002324","1,750999714",CONFIRMED
24220419200,327100,8063000,14.00,320,1464245900,5165.00,4599,7610,200,15911,"0,0000005627139049","2,839542217",CONFIRMED
30959705300,542000,4107000,13.70,3654,1394390300,4947.00,4621,7140,-600,15082,"0,0000007294427746","2,026573463",FALSE POSITIVE
6414912770,336290,1210000,51.10,8690,1696404400,5931.00,4322,-325064,-2400,11818,"0,000002184298343","1,1",CONFIRMED
93881556000,2064400,1887000,23.70,80,1315771000,5676.00,4100,1084773,1000,13290,"0,000000916225405","1,373681186",FALSE POSITIVE
3916795530,207200,1613000,13.20,70,1336027400,4889.00,4637,6860,-2200,14976,"0,000002204182799","1,270039369",CANDIDATE
43102443400,712400,2998000,14.30,110,1401394000,5741.00,4365,-339673,1800,14914,"0,0000006886693884","1,731473361",CANDIDATE
2683395376,185920,2347000,52.90,7630,1714260500,6958.00,4195,1238175,-2200,12269,"0,000002886889773","1,531992167",FALSE POSITIVE
31517794630,763400,3576000,63.20,5610,1851533000,5611.00,4144,767011,1600,12848,"0,000001009218243","1,891031465",CONFIRMED
8129998580,214920,1480000,45956,8960,1341006700,5611.00,4144,767011,1600,12848,"0,000001101476207","1,216552506",CONFIRMED
31445270900,175800,5311000,12.70,9700,1545813600,6172.00,4198,1026333,1600,14806,"0,0000002329444075","2,304560696",CANDIDATE
66467462170,1966380,126440000,1049.30,1160,1604765100,5843.00,4403,-427332,1800,13483,"0,000001232670804","11,24455424",FALSE POSITIVE
2586639524,225300,2177000,77.30,3490,1718425720,5780.00,4421,9660,-2000,12872,"0,000003629226227","1,475466028",CONFIRMED
2671942657,191190,159420000,97.50,9820,1698539080,6116.00,4335,-493075,-5600,13318,"0,000002981444972","12,62616331",FALSE POSITIVE
28511176390,459410,18446000,145.50,7700,1873639550,4687.00,4627,6900,0,13933,"0,000000671388759","4,294880674",CONFIRMED
14386825670,214170,5696000,61.70,210,1704550490,5725.00,4353,-430985,0,13586,"0,0000006202723384","2,386629422",CONFIRMED
8856867120,60600,3192000,11.90,9230,1341363300,5017.00,4516,7970,-200,14589,"0,0000002850895205","1,786616915",CANDIDATE
12990650740,237480,3923000,42.50,680,1772386500,5787.00,4402,-595343,0,13387,"0,0000007617016421","1,980656457",CANDIDATE
331597273200,1440400,83221000,355.00,200,1404989290,5970.00,4317,36526,1000,13804,"0,0000001809926423","9,122554467",CONFIRMED
11200588550,456200,2199000,19.20,9560,1375100300,6038.00,4524,8980,-2800,14982,"0,000001697083439","1,482902559",CONFIRMED
1501799310,327500,1001000,45949,2560,1315561100,5024.00,4613,7360,700,14762,"0,000009086322815","1,000499875",FALSE POSITIVE
17833678340,451120,3269000,154.50,130,1812339430,6407.00,4268,536909,0,9364,"0,000001053998301","1,80803761",CONFIRMED
19556620030,808700,2989000,111.00,6060,1890435400,5671.00,4094,620914,-3600,11947,"0,000001722988598","1,728872465",CONFIRMED
82659517400,348000,12707000,45947,5790,1526726000,3952.00,4716,5530,-1000,15995,"0,0000001754183965","3,564687925",CANDIDATE
2033874830,309700,736000,15.70,2380,1319192700,5282.00,3913,2589572,1600,14621,"0,00000634462184","0,8579044236",CONFIRMED
5075382550,170000,1631000,16.00,9190,1339297800,5933.00,4334,-262973,-1000,14196,"0,000001395625505","1,277106104",FALSE POSITIVE
23955398600,320400,2287000,13.90,6690,1466622100,5011.00,3903,2158585,700,14553,"0,000000557285655","1,512283042",CONFIRMED
24336702600,253900,5511000,13.40,5770,1543759000,5141.00,4505,8060,-1200,15581,"0,0000004347000841","2,347551916",CANDIDATE
7409851820,113100,2011000,13.50,2340,1381822200,5462.00,4560,8360,400,14449,"0,0000006359776301","1,418097317",CANDIDATE
1024255560,264390,16317000,40.60,445597,1314943700,5337.00,4594,7640,-1800,16695,"0,00001075537242","4,039430653",FALSE POSITIVE
4639585980,276800,834000,45958,140,1722191700,6591.00,4024,1665508,-6600,12057,"0,000002485853993","0,9132360045",FALSE POSITIVE
15594375800,736700,954000,11.90,5000,1403138000,6249.00,4428,-416375,-400,14456,"0,000001968391279","0,9767292358",CANDIDATE
34435938700,582000,4245000,52.60,170,1930380000,5929.00,4243,631872,3000,12674,"0,0000007042061554","2,060339778",CONFIRMED
5317440164,293310,2925000,80.90,7200,1718756190,5923.00,4377,-496728,-1400,12324,"0,000002298333338","1,710263138",CONFIRMED
10105757640,201380,1168000,19.90,8280,1355095800,5923.00,4377,-496728,-1400,12324,"0,0000008303022527","1,080740487",CONFIRMED
28862365710,540330,4492000,64.40,7780,1784849800,5725.00,4326,-372545,-800,12935,"0,0000007800382764","2,119433887",CONFIRMED
210601384300,1199220,41593000,232.40,20,1470568670,5970.00,4317,36526,1000,13804,"0,0000002372610235","6,449263524",CONFIRMED
75731195000,485900,24960000,16.30,9000,2019685000,3891.00,4718,5640,2100,16279,"0,0000002673380941","4,995998399",CANDIDATE
59737144300,800060,5664000,43.50,50,1589597400,5970.00,4317,36526,1000,13804,"0,0000005580419641","2,379915965",CONFIRMED
3388887193,244750,112680000,162.90,3870,1722590540,5780.00,4438,36526,0,13513,"0,000003009222817","10,61508361",FALSE POSITIVE
27082397340,501190,4232000,40.90,9150,1918072800,5857.00,4204,420031,-400,13770,"0,0000007710881871","2,057182539",CONFIRMED
152106043500,745170,36883000,116.30,8780,1765274100,6200.00,4072,1643593,-600,13374,"0,0000002041256829","6,073137575",CANDIDATE
30652893500,499000,2697000,17.40,6820,1350421100,6200.00,4072,1643593,-600,13374,"0,0000006782937691","1,642254548",CONFIRMED
512869432,401500,23130000,133.90,266629,1320155400,5853.00,4529,8950,-1000,16095,"0,00003261876342","4,809365863",FALSE POSITIVE
5194927470,316700,2729000,16.50,930,1316245800,6415.00,4374,124184,2100,15598,"0,000002540138127","1,651968523",CONFIRMED
15931441200,243500,5567000,14.80,6040,1418121200,5380.00,4616,7210,-4000,15688,"0,0000006368434096","2,359449088",CONFIRMED
1332515890,421600,1405000,22.20,5300,1320842000,5701.00,4291,-445594,-3400,15255,"0,00001318308232","1,185326959",FALSE POSITIVE
28227413000,578200,11134000,25.30,250,1414950400,5858.00,4553,8490,-2600,15873,"0,0000008534847549","3,3367649",CONFIRMED
545544979,195400,926000,24.80,6040,1317240800,6050.00,4509,9200,-2400,14914,"0,00001492391458","0,9622889379",FALSE POSITIVE
419975078360,1216870,2751000,5.90,6800,5248465031,5316.00,4477,8720,0,14427,"0,0000001207283938","1,658613879",FALSE POSITIVE
4765590560,220000,675000,15.20,1400,1335053100,5702.00,4258,-237405,-2800,12994,"0,000001923511169","0,8215838363",CONFIRMED
2986181340,296900,1229000,12.00,2490,1334692600,6173.00,4447,-544209,-400,15330,"0,000004142693268","1,108602724",CONFIRMED
25920009200,560900,3314000,10.90,540,1381757000,5517.00,4631,7040,-5800,15406,"0,0000009016522005","1,820439507",FALSE POSITIVE
6178173660,326010,1019000,43.50,7750,1688626000,5931.00,4322,-325064,-2400,11818,"0,000002198667559","1,009455299",CONFIRMED
2045167050,362500,1548000,16.50,7400,1323616800,9206.00,4112,-120497,700,14978,"0,000007385297287","1,244186481",FALSE POSITIVE
